<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NQ,2024.03.26,04:00:00,18523.250000,18539.750000,18523.250000,18534.750000,100.0000
NQ,2024.03.26,05:00:00,18534.750000,18550.250000,18532.500000,18547.500000,2319.0000
NQ,2024.03.26,06:00:00,18547.500000,18578.750000,18539.750000,18574.750000,5099.0000
NQ,2024.03.26,07:00:00,18575.500000,18608.750000,18564.250000,18570.500000,10018.0000
NQ,2024.03.26,08:00:00,18570.250000,18602.000000,18565.250000,18592.000000,7372.0000
NQ,2024.03.26,09:00:00,18592.750000,18613.750000,18587.750000,18603.250000,7514.0000
NQ,2024.03.26,10:00:00,18603.500000,18613.500000,18596.750000,18607.500000,5418.0000
NQ,2024.03.26,11:00:00,18607.500000,18619.000000,18593.000000,18613.500000,8365.0000
NQ,2024.03.26,12:00:00,18613.750000,18616.750000,18557.000000,18568.500000,18980.0000
NQ,2024.03.26,13:00:00,18568.750000,18594.500000,18550.000000,18589.500000,66449.0000
NQ,2024.03.26,14:00:00,18589.500000,18608.500000,18534.000000,18562.000000,91368.0000
NQ,2024.03.26,15:00:00,18561.500000,18582.250000,18549.750000,18581.000000,51618.0000
NQ,2024.03.26,16:00:00,18580.250000,18588.750000,18535.250000,18542.250000,42012.0000
NQ,2024.03.26,17:00:00,18542.500000,18557.000000,18529.500000,18538.500000,35440.0000
NQ,2024.03.26,18:00:00,18538.250000,18562.750000,18513.500000,18554.500000,31665.0000
NQ,2024.03.26,19:00:00,18554.500000,18555.500000,18439.250000,18450.500000,92823.0000
NQ,2024.03.26,20:00:00,18450.250000,18484.250000,18447.500000,18480.000000,16783.0000
NQ,2024.03.26,22:00:00,18477.500000,18480.000000,18468.000000,18476.500000,100.0000
NQ,2024.03.26,23:00:00,18475.750000,18493.250000,18472.750000,18489.750000,2708.0000
NQ,2024.03.27,00:00:00,18489.500000,18495.750000,18483.500000,18490.750000,2918.0000
NQ,2024.03.27,01:00:00,18490.250000,18494.000000,18481.750000,18493.000000,3501.0000
NQ,2024.03.27,02:00:00,18493.250000,18498.500000,18487.750000,18493.000000,2288.0000
NQ,2024.03.27,03:00:00,18493.000000,18502.000000,18493.000000,18496.250000,1870.0000
NQ,2024.03.27,04:00:00,18497.250000,18517.250000,18497.250000,18516.500000,2761.0000
NQ,2024.03.27,05:00:00,18516.500000,18524.000000,18508.000000,18508.250000,4408.0000
NQ,2024.03.27,06:00:00,18508.500000,18511.250000,18497.750000,18499.750000,3602.0000
NQ,2024.03.27,07:00:00,18499.500000,18503.000000,18470.500000,18479.000000,7315.0000
NQ,2024.03.27,08:00:00,18478.500000,18521.000000,18478.500000,18509.750000,9403.0000
NQ,2024.03.27,09:00:00,18510.000000,18525.250000,18503.250000,18515.750000,7253.0000
NQ,2024.03.27,10:00:00,18515.750000,18541.750000,18510.500000,18536.250000,7775.0000
NQ,2024.03.27,11:00:00,18536.000000,18537.000000,18519.750000,18521.750000,6680.0000
NQ,2024.03.27,12:00:00,18521.750000,18549.750000,18511.250000,18548.250000,12019.0000
NQ,2024.03.27,13:00:00,18548.500000,18571.750000,18446.000000,18450.500000,100067.0000
NQ,2024.03.27,14:00:00,18450.500000,18458.000000,18378.500000,18419.750000,117750.0000
NQ,2024.03.27,15:00:00,18420.000000,18430.250000,18390.750000,18395.500000,57120.0000
NQ,2024.03.27,16:00:00,18396.000000,18453.500000,18392.000000,18440.750000,43629.0000
NQ,2024.03.27,17:00:00,18441.000000,18447.000000,18407.250000,18430.250000,37567.0000
NQ,2024.03.27,18:00:00,18430.500000,18461.500000,18412.750000,18419.500000,45097.0000
NQ,2024.03.27,19:00:00,18419.750000,18507.750000,18397.000000,18507.000000,96347.0000
NQ,2024.03.27,20:00:00,18506.750000,18526.250000,18500.250000,18503.750000,19039.0000
NQ,2024.03.27,22:00:00,18505.000000,18505.250000,18476.750000,18482.000000,100.0000
NQ,2024.03.27,23:00:00,18482.500000,18493.000000,18474.750000,18480.250000,2763.0000
NQ,2024.03.28,00:00:00,18480.250000,18503.750000,18479.500000,18501.000000,4218.0000
NQ,2024.03.28,01:00:00,18501.250000,18505.250000,18484.500000,18486.000000,4131.0000
NQ,2024.03.28,02:00:00,18486.500000,18494.500000,18484.000000,18488.000000,2238.0000
NQ,2024.03.28,03:00:00,18487.500000,18498.000000,18486.750000,18493.500000,1679.0000
NQ,2024.03.28,04:00:00,18494.500000,18505.250000,18494.000000,18501.000000,1443.0000
NQ,2024.03.28,05:00:00,18501.000000,18509.500000,18495.000000,18503.500000,2468.0000
NQ,2024.03.28,06:00:00,18504.500000,18504.500000,18487.250000,18495.750000,2567.0000
NQ,2024.03.28,07:00:00,18495.250000,18509.500000,18482.750000,18505.000000,4475.0000
NQ,2024.03.28,08:00:00,18505.500000,18514.750000,18478.500000,18482.000000,7573.0000
NQ,2024.03.28,09:00:00,18481.500000,18493.000000,18462.000000,18479.000000,7418.0000
NQ,2024.03.28,10:00:00,18479.000000,18506.500000,18478.250000,18488.750000,6672.0000
NQ,2024.03.28,11:00:00,18488.500000,18502.750000,18474.500000,18491.250000,6635.0000
NQ,2024.03.28,12:00:00,18491.750000,18527.750000,18474.000000,18499.250000,20587.0000
NQ,2024.03.28,13:00:00,18499.250000,18537.000000,18457.250000,18513.000000,81476.0000
NQ,2024.03.28,14:00:00,18514.250000,18538.750000,18476.500000,18505.750000,75618.0000
NQ,2024.03.28,15:00:00,18506.000000,18519.000000,18488.000000,18516.500000,49513.0000
NQ,2024.03.28,16:00:00,18516.750000,18518.000000,18472.250000,18482.250000,45018.0000
NQ,2024.03.28,17:00:00,18482.250000,18483.500000,18454.000000,18469.500000,35612.0000
NQ,2024.03.28,18:00:00,18469.250000,18506.250000,18448.750000,18498.750000,42024.0000
NQ,2024.03.28,19:00:00,18498.750000,18510.750000,18457.750000,18463.000000,76496.0000
NQ,2024.03.28,20:00:00,18462.500000,18476.250000,18447.500000,18465.000000,19078.0000
NQ,2024.03.31,22:00:00,18503.000000,18586.250000,18500.500000,18572.000000,8409.0000
NQ,2024.03.31,23:00:00,18571.750000,18612.000000,18571.250000,18608.500000,6601.0000
NQ,2024.04.01,00:00:00,18608.500000,18611.000000,18590.000000,18594.000000,5628.0000
