ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending
2303,1,11,1738796400000,1738854000000,4.0,-240.46,-8.0,true,228.454,293.144,55150.24,false,false,false
2371,2,11,1740150000000,1740150000000,4.0,-12.0,-8.0,true,0.0,0.0,55138.24,false,false,false
2374,2,11,1740409200000,1740409200000,4.0,-12.0,-8.0,true,0.0,0.0,55126.24,false,false,false
2383,2,11,1740470400000,1740470400000,4.0,-12.0,-8.0,true,0.0,0.0,55114.24,false,false,false
2392,2,11,1741093200000,1741093200000,4.0,-12.0,-8.0,true,0.0,0.0,55102.24,false,false,false
2404,2,11,1741284000000,1741284000000,4.0,-12.0,-8.0,true,0.0,0.0,55090.24,false,false,false
2407,2,11,1741359600000,1741359600000,4.0,-12.0,-8.0,true,0.0,0.0,55078.24,false,false,false
2416,2,11,1741701600000,1741701600000,4.0,-12.0,-8.0,true,0.0,0.0,55066.24,false,false,false
2422,2,11,1741791600000,1741791600000,4.0,-12.0,-8.0,true,0.0,0.0,55054.24,false,false,false
2431,2,11,1741878000000,1741878000000,4.0,-12.0,-8.0,true,0.0,0.0,55042.24,false,false,false
2443,1,11,1742806800000,1743001200000,4.0,371.1,-8.0,true,97.952,997.328,55413.34,false,false,false
2612,2,11,1743415200000,1743415200000,4.0,-12.0,-8.0,true,0.0,0.0,55401.34,false,false,false
2615,1,11,1743613200000,1743616800000,4.0,-262.4,-8.0,true,361.544,227.576,55138.94,false,false,false
2622,1,11,1743620400000,1743624000000,4.0,-262.0,-8.0,true,250.0,63.854,54876.94,false,false,false
2629,2,11,1743663600000,1743663600000,4.0,-12.0,-8.0,true,0.0,0.0,54864.94,false,false,false
2632,2,11,1743717600000,1743717600000,4.0,-12.0,-8.0,true,0.0,0.0,54852.94,false,false,false
2635,2,11,1744009200000,1744009200000,4.0,-12.0,-8.0,true,0.0,0.0,54840.94,false,false,false
2647,1,11,1745362800000,1745366400000,4.0,-261.52,-8.0,true,249.526,70.0,54579.418,false,false,false
2684,2,11,1748005200000,1748005200000,4.0,-12.0,-8.0,true,0.0,0.0,54567.418,false,false,false
2690,1,11,1748376000000,1748422800000,4.0,-262.98,-8.0,true,250.974,121.904,54304.44,false,false,false
2761,2,11,1750316400000,1750316400000,4.0,-12.0,-8.0,true,0.0,0.0,54292.44,false,false,false
2767,1,11,1750719600000,1750870800000,4.0,337.2,-8.0,true,17.856,908.024,54629.64,false,false,false
2901,2,11,1752451200000,1752451200000,4.0,-12.0,-8.0,true,0.0,0.0,54617.64,false,false,false
2907,1,11,1753261200000,1753340400000,4.0,272.2,-8.0,true,157.144,634.904,54889.84,false,false,false
2996,1,11,1755072000000,1755172800000,4.0,517.42,-8.0,true,15.096,923.024,55407.26,false,false,false
3138,1,11,1757599200000,1757685600000,4.0,50.02,-8.0,true,21.168,425.624,55457.28,false,false,false
3242,1,11,1759464000000,1759503600000,4.0,691.18,-8.0,true,117.976,751.168,56148.46,false,false,false
3284,2,11,1760104800000,1760104800000,4.0,-12.0,-8.0,true,0.0,0.0,56136.46,false,false,false
3296,1,11,1760464800000,1760468400000,4.0,-261.98,-8.0,true,249.974,36.024,55874.48,false,false,false
3306,1,11,1760983200000,1761138000000,4.0,190.04,-8.0,true,198.144,834.952,56064.52,false,false,false
3448,2,11,1762516800000,1762516800000,4.0,-12.0,-8.0,true,0.0,0.0,56052.52,false,false,false
3451,1,11,1762880400000,1762956000000,4.0,1296.5,-8.0,true,14.056,1308.51,57349.02,false,false,false
3525,2,11,1763442000000,1763442000000,4.0,-12.0,-8.0,true,0.0,0.0,57337.02,false,false,false
3528,2,11,1763470800000,1763470800000,4.0,-12.0,-8.0,true,0.0,0.0,57325.02,false,false,false
3540,2,11,1763571600000,1763571600000,4.0,-12.0,-8.0,true,0.0,0.0,57313.02,false,false,false
3549,1,11,1764111600000,1764342000000,5.0,1436.68,-10.0,true,30.060001,1491.5801,58749.695,false,false,false
3707,1,21,1766595600000,1766761200000,5.0,-59.35,-10.0,true,232.94,179.65,58690.344,false,false,false
3781,1,21,1767625200000,1767643200000,5.0,302.17,-10.0,true,31.5,785.19995,58992.52,false,false,false
3813,2,21,1768935600000,1768935600000,4.0,-12.0,-8.0,true,0.0,0.0,58980.52,false,false,false
3819,2,21,1768993200000,1768993200000,4.0,-12.0,-8.0,true,0.0,0.0,58968.52,false,false,false
3822,2,21,1769000400000,1769000400000,4.0,-12.0,-8.0,true,0.0,0.0,58956.52,false,false,false
3837,2,21,1770001200000,1770001200000,4.0,-12.0,-8.0,true,0.0,0.0,58944.52,false,false,false
3855,2,21,1771592400000,1771592400000,4.0,-12.0,-8.0,true,0.0,0.0,58932.52,false,false,false
3858,2,21,1771855200000,1771855200000,4.0,-12.0,-8.0,true,0.0,0.0,58920.52,false,false,false
3861,2,21,1771862400000,1771862400000,4.0,-12.0,-8.0,true,0.0,0.0,58908.52,false,false,false
3864,2,21,1771941600000,1771941600000,4.0,-12.0,-8.0,true,0.0,0.0,58896.52,false,false,false
3873,2,21,1772434800000,1772434800000,4.0,-12.0,-8.0,true,0.0,0.0,58884.52,false,false,false
3885,2,21,1773014400000,1773014400000,4.0,-12.0,-8.0,true,0.0,0.0,58872.52,false,false,false
3903,2,21,1773910800000,1773910800000,4.0,-12.0,-8.0,true,0.0,0.0,58860.52,false,false,false
3906,2,21,1773921600000,1773921600000,4.0,-12.0,-8.0,true,0.0,0.0,58848.52,false,false,false
3912,2,21,1774004400000,1774004400000,4.0,-12.0,-8.0,true,0.0,0.0,58836.52,false,false,false
3915,2,21,1774238400000,1774238400000,4.0,-12.0,-8.0,true,0.0,0.0,58824.52,false,false,false
3927,1,21,1775023200000,1775091600000,5.0,-137.37,-10.0,true,123.3775,864.87,58687.145,false,false,false
4017,1,21,1777561200000,1777647600000,5.0,578.68,-10.0,true,184.94,1367.5901,59265.82,false,false,false
4094,1,21,1778079600000,1778083200000,5.0,-325.55,-10.0,true,349.595,48.885002,58940.27,false,false,false
4110,1,21,1779386400000,1779462000000,5.0,986.95,-10.0,true,404.615,1235.925,59927.22,false,false,false
4180,2,21,1780898400000,1780898400000,4.0,-12.0,-8.0,true,0.0,0.0,59915.22,false,false,false
4189,2,21,1781107200000,1781107200000,4.0,-12.0,-8.0,true,0.0,0.0,59903.22,false,false,false
4198,1,21,1781478000000,1781622000000,5.0,1622.2,-10.0,true,158.85,1636.2124,61525.418,false,false,false
4345,2,21,1783526400000,1783526400000,4.0,-12.0,-8.0,true,0.0,0.0,61513.418,false,false,false
4369,2,21,1784559600000,1784559600000,4.0,-12.0,-8.0,true,0.0,0.0,61501.418,false,false,false
4378,1,21,1785254400000,1785261600000,5.0,-326.75,-10.0,true,312.7475,102.47,61174.668,false,false,false
4396,1,21,1785747600000,1785837600000,5.0,1621.4,-10.0,true,112.53,1635.4026,62796.07,false,false,false
4480,2,21,1786935600000,1786935600000,4.0,-12.0,-8.0,true,0.0,0.0,62784.07,false,false,false
4483,2,21,1787058000000,1787058000000,4.0,-12.0,-8.0,true,0.0,0.0,62772.07,false,false,false
4486,2,21,1787065200000,1787065200000,4.0,-12.0,-8.0,true,0.0,0.0,62760.07,false,false,false
4492,1,21,1787648400000,1787662800000,5.0,-96.72,-10.0,true,82.71751,413.72003,62663.344,false,false,false
